rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9800,147,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R31;r2=R32;r3=R33","benchmark_rexxcps_levelb_noopt",416
592,14,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3942","parseExec",3925
593,14,1,1,3,candidate,"ITOF_REG(r1) | FADD_REG_REG_FLOAT(r1,r1,c1) | FCOPY_REG_REG(r2,r1)","r1=R64;c1=float@37864;r2=R63","benchmark_rexxcps_levelb_noopt",908
594,14,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2)","r1=R79;c1=string@50440;c2=string@520","benchmark_rexxcps_levelb_noopt",1470
595,14,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | LOAD_REG_INT(r3,c2)","r1=R30;r2=R66;c1=string@35864;r3=R63;c2=int:3","benchmark_rexxcps_levelb_noopt",823
596,14,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R53;r2=R49;c1=string@26840;r3=R50;c2=int:6","benchmark_rexxcps_levelb_noopt",452
597,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R49;c1=float@28760;r2=R50;r3=R52;r4=R51;c2=label@821","benchmark_rexxcps_levelb_noopt",546
598,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | FGT_REG_REG_REG(r3,r4,r1)","r1=R51;c1=float@29064;r2=R49;c2=float@28760;r3=R50;r4=R52","benchmark_rexxcps_levelb_noopt",543
599,14,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_FLOAT(r3,c1)","r1=R52;c1=float@28760;r2=R51;c2=float@29064;r3=R49","benchmark_rexxcps_levelb_noopt",540
600,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R10;c1=int:1;c2=label@2449;r2=R14","benchmark_rexxcps_levelb_noopt",2344
601,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3)","r1=R69;c1=int:1;c2=label@1054;r2=R27;c3=string@40288","benchmark_rexxcps_levelb_noopt",1045
602,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4603;r2=R96","parseExec",3843
603,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R50;c1=int:1;r2=R51;r3=R9;r4=R49;c2=int:5","_address",9489
604,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R21;c1=int:1;r2=R16;r3=R88;c2=int:5","_address",9232
605,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R34;c1=int:2;r2=R33;r3=R21;r4=R16;c2=label@9467","_address",9242
606,14,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FADD_REG_REG_FLOAT(r1,r1,c2)","r1=R64;c1=int:5;c2=float@37864","benchmark_rexxcps_levelb_noopt",905
607,14,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r1)","r1=R79;c1=int:1;c2=string@50440","benchmark_rexxcps_levelb_noopt",1467
608,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c2)","r1=R53;c1=int:1234;r2=R49;c2=string@26840","benchmark_rexxcps_levelb_noopt",449
609,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R82;c1=int:4;r2=R83;c2=int:256;r3=R84","benchmark_rexxcps_levelb_noopt",1496
610,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R83;c1=int:1;r2=R84;c2=int:256;r3=R79;c3=string@48504","benchmark_rexxcps_levelb_noopt",1380
611,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | CONCAT_REG_REG_STRING(r2,r1,c2) | ITOS_REG(r3)","r1=R29;c1=string@26040;r2=R48;c2=string@26552;r3=R30","benchmark_rexxcps_levelb_noopt",436
612,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R27;c1=string@40288;r2=R69;c2=string@40648;c3=label@1065","benchmark_rexxcps_levelb_noopt",1051
613,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@31136;c2=int:0;r2=R6;c3=int:256","stem",366
614,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@31136;c2=int:0;r2=R1;c3=int:1","_address",15349
615,14,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@411;r3=R8;r4=R18;c2=int:4","stem",376
616,14,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | CONCAT_REG_REG_REG(r2,r2,r4)","r1=R12;r2=R15;r3=R27;c1=string@81824;r4=R28","benchmark_rexxcps_levelb_noopt",2354
617,14,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@322392;r5=R5","_address",8083
618,14,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R5;c1=int:4","_address",17740
619,14,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7957
620,14,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | CONCAT_REG_REG_STRING(r3,r2,c2)","r1=R41;r2=R29;c1=string@26040;r3=R48;c2=string@26552","benchmark_rexxcps_levelb_noopt",434
621,14,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c2)","r1=R74;r2=R75;c1=string@44168;r3=R71;c2=string@44576","benchmark_rexxcps_levelb_noopt",1223
622,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R13;r2=R12;r3=R15;r4=R27;c1=string@81824","benchmark_rexxcps_levelb_noopt",2352
623,14,1,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R40;r2=R41;r3=R29;c1=string@26040","benchmark_rexxcps_levelb_noopt",432
624,14,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R4;r2=R1;c1=string@323016;c2=string@322464","_address",17725
625,14,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R15;r2=R8;c1=string@322584;r3=R9;c2=string@322464","_address",9010
626,14,1,1,7,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R49;r2=R53;c1=string@26840;r3=R50;c2=int:6;r4=R51;c3=int:2","benchmark_rexxcps_levelb_noopt",454
627,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R26;r2=R90;r3=R29;r4=R91;r5=R30;r6=R92","_address",9121
628,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4541
629,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17756
630,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R27;r2=R2;r3=R26;r4=R90;r5=R29;r6=R91","_address",9118
631,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@36144","_address",7987
632,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3872
633,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",386
634,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",8015
635,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | INC_REG(r3)","r1=R38;r2=R86;r3=R30","benchmark_rexxcps_levelb_noopt",1822
636,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@31136","_address",7963
637,14,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R31;c1=int:10;c2=string@34648;r2=R27;r3=R2","_address",9112
638,14,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5962
639,14,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5964
640,14,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7955
641,14,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R31;c1=string@34648;r2=R27;r3=R2;r4=R26;r5=R90","_address",9115
642,14,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R8;c1=string@322584;r2=R9;c2=string@322464;r3=R11;c3=string@321784","_address",9012
643,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",369
644,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R1;c2=int:1;c3=int:256","_address",15352
645,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R84;c1=int:256;r2=R79;c2=string@48504;r3=R83","benchmark_rexxcps_levelb_noopt",1383
646,14,10,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R3;r3=R7;r4=R1;c1=int:2","_address",5827
647,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r3,r4,c1) | ITOS_REG(r5)","r1=R0;r2=R45;r3=R49;r4=R29;c1=string@26552;r5=R30","benchmark_rexxcps_levelb_noopt",499
648,14,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",18275
649,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R11;r3=R0;c1=int:0;c2=label@13993","_address",13905
650,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | COPY_REG_REG(r3,r4)","r1=R8;r2=R50;c1=int:1;r3=R51;r4=R9","_address",9486
651,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R2;c1=int:0","_address",18357
652,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R0;r2=R51;r3=R52;r4=R27;r5=R49;c1=label@540","benchmark_rexxcps_levelb_noopt",528
653,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R1;r2=R38;r3=R54;r4=R39;r5=R46","_address",18272
654,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R0;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",18243
655,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R2;c1=int:0","_address",18354
656,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",18332
657,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4563
658,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",18208
659,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R8;r3=R31;r4=R21;c1=int:1","_address",9227
660,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",8078
661,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",8100
662,14,1,1,3,candidate,"UNLINK_REG(r1) | INC_REG(r2) | BR_ID(c1)","r1=R86;r2=R30;c1=label@409","benchmark_rexxcps_levelb_noopt",1825
663,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R23;r2=R31;c1=int:6;r3=R32","_address",9206
664,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c2)","r1=R8;r2=R6;r3=R18;c1=int:3;r4=R9;c2=int:1","stem",389
665,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | BCF_ID_REG(c2,r2)","r1=R14;r2=R10;c1=int:1;c2=label@2449","benchmark_rexxcps_levelb_noopt",2342
666,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R73;r2=R69;c1=int:0;r3=R71;c2=func@18224","benchmark_rexxcps_levelb_noopt",1284
667,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R3;r2=R0;c1=string@31136;c2=label@7987","_address",7966
668,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | SETATTRS_REG_INT(r2,c1) | SETOBJTYPE_REG_STRING(r2,c2)","r1=R23;r2=R32;c1=int:5;c2=string@41008","_address",9188
669,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R17;r2=R10;r3=R3;r4=R16","_address",8129
670,13,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r2,c1) | ITOS_REG(r2)","r1=R58;r2=R55;r3=R54;c1=int:1","benchmark_rexxcps_levelb_noopt",951
671,13,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r3,c1)","r1=R54;r2=R58;r3=R55;c1=int:1","benchmark_rexxcps_levelb_noopt",949
672,11,11,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R16;c1=string@13544;r2=R15;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_noopt",217
673,10,3,2,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@17265;r1=R27;r2=R26;r3=R2;c2=string@1505552;c3=label@17271;c4=label@17276","trace",17254
674,10,5,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R5;c1=string@31136;r2=R48;r3=R34;c2=int:0;c3=label@482","format",462
675,10,3,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R27;r2=R2;c1=string@1505504;c2=label@17265;r3=R26;c3=string@1505552","trace",17250
676,9,6,2,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R1;c1=int:3;c2=string@38528;c3=int:18","_address",5781
677,9,6,2,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R1;c1=string@38528;c2=int:18;c3=int:0","_address",5784
678,8,4,1,4,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R12;r2=R30;c1=int:0;c2=label@17067","trace",17035
679,8,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | CALL_REG_FUNC_REG(r4,c2,r1)","r1=R19;c1=int:1;r2=R20;r3=R11;r4=R16;c2=func@1587984","time",294
680,8,4,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1)","r1=R14;c1=string@31136;r2=R5;r3=R0","format",256
681,7,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | REQ_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=string@34128;r2=R25;c2=string@31136;r3=R21","_address",15870
682,7,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | ASSERTTYPE_REG_STRING(r2,c2)","c1=label@15941;r1=R22;r2=R28;r3=R1;c2=string@34128","_address",15864
683,7,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R28;r2=R1;c1=string@34128;r3=R25;c2=string@31136","_address",15867
684,7,5,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R4;r3=R16;c1=int:1","_address",5911
685,7,5,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R7;r2=R3;r3=R6;r4=R1;c1=int:2","_address",5837
686,7,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_INT(c1)","r1=R32;r2=R1;c1=int:0","_address",15970
687,7,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | MINATTRS_REG_REG_INT(r2,r3,c1)","r1=R31;r2=R34;c1=int:0;r3=R2;c2=int:1","_address",15941
688,7,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1)","r1=R2;r2=R31;c1=int:1;r3=R34;c2=int:0;r4=R32","_address",15945
689,7,1,1,5,over_3_symbols,"ISTYPE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r2)","r1=R22;r2=R1;c1=string@34128;c2=label@15941;r3=R28","_address",15860
690,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | SCOPY_REG_REG(r3,r1)","r1=R6;r2=R1;c1=int:2;r3=R7;c2=int:1","_address",5842
691,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@31136","_address",5925
692,7,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R25;c1=string@31136;r2=R21;c2=label@15903","_address",15873
693,7,1,1,4,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R28;r2=R26;r3=R3;c1=string@323664","_address",15852
694,7,5,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R7;r2=R8;c1=string@31136;c2=label@5953","_address",5929
695,7,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2)","r1=R26;r2=R3;r3=R28;c1=string@323664;r4=R22;r5=R1;c2=string@34128","_address",15854
696,7,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r3,r4,c1)","r1=R32;r2=R3;r3=R35;r4=R2;c1=int:0","_address",15957
697,7,5,1,2,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R7;r2=R6","_address",5850
698,7,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2541072;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
699,7,5,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R1;r2=R7","_address",5980
700,7,5,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7","_address",5982
701,7,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R28;c1=string@323664;r2=R22;r3=R1;c2=string@34128;c3=label@15941","_address",15857
702,7,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCFPROCSEL_REG_STRING_REG(r3,c2,r4)","r1=R3;c1=int:256;r2=R22;r3=R1;c2=string@323440;r4=R21","_address",15833
703,7,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=int:256;r2=R20;r3=R25;c2=string@323720","_address",15886
704,7,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r5,r3,c2)","r1=R25;r2=R32;r3=R31;r4=R34;c1=int:0;r5=R2;c2=int:1","_address",15938
705,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R28;r2=R20;r3=R29;c1=int:3;c2=int:256","_address",15900
706,7,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R3;r2=R22;r3=R25;r4=R28","_address",15847
707,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCFPROCSEL_REG_STRING_REG(r3,c1,r4) | DCALL_REG_REG_REG(r3,r3,r4)","r1=R22;r2=R3;r3=R1;c1=string@323440;r4=R21","_address",15836
