rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930899,151,9,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R42;r2=R43;r3=R44","benchmark_rexxcps_levelb_noopt",591
464,1400,1,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_REG(r2,r1,r3) | NULL_REG(r4)","r1=R16;c1=string@89896;r2=R12;r3=R30;r4=R17","benchmark_rexxcps_levelb_noopt",2503
465,1400,1,1,4,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_REG(r1,r1,r3) | CONCAT_REG_REG_STRING(r1,r1,c1)","r1=R16;r2=R28;c1=string@89896;r3=R29","benchmark_rexxcps_levelb_noopt",2495
466,1400,1,1,5,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r2,c3)","r1=R81;c1=string@57472;c2=string@464;r2=R80;c3=int:1","benchmark_rexxcps_levelb_noopt",1622
467,1400,1,1,8,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c2) | IADD_REG_REG_INT(r5,r3,c3)","r1=R15;c1=string@312856;r2=R5;r3=R10;r4=R16;c2=int:2;r5=R17;c3=int:1","_address",7880
468,1400,1,1,7,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R68;c1=string@43192;r2=R41;r3=R65;c2=int:3;r4=R2;c3=int:256","benchmark_rexxcps_levelb_noopt",990
469,1400,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | CONCAT_REG_STRING_REG(r3,c1,r4) | LINKATTR1_REG_REG_INT(r5,r1,c2)","r1=R16;r2=R3;r3=R15;c1=string@312856;r4=R5;r5=R10;c2=int:2","_address",7877
470,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R3;r2=R16;r3=R17;c1=label@7933","_address",7925
471,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1)","r1=R3;r2=R11;r3=R12;r4=R13;c1=string@312512","_address",7854
472,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | RNE_REG_REG_STRING(r4,r3,c1)","r1=R23;r2=R28;r3=R1;r4=R27;c1=string@28800","_address",8844
473,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R33;r2=R86;r3=R34;r4=R87;r5=R32;r6=R88","_address",8901
474,1400,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r6,c1)","r1=R34;r2=R87;r3=R32;r4=R88;r5=R27;r6=R35;c1=int:4","_address",8904
475,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R10;r2=R97;r3=R111;r4=R6;c1=int:3;c2=label@4282","parseExec",4269
476,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SCOPY_REG_REG(r3,r5)","r1=R32;r2=R88;r3=R27;r4=R35;c1=int:4;r5=R31","_address",8907
477,1400,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ICOPY_REG_REG(r4,r5)","r1=R3;r2=R35;r3=R25;c1=int:1;r4=R10;r5=R83","_address",9006
478,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)","r1=R3;r2=R12;r3=R14;r4=R16","_address",7872
479,1400,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | RNE_REG_REG_STRING(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R1;r2=R23;r3=R27;c1=string@28800;c2=label@8882","_address",8847
480,1400,1,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R27;r2=R36;r3=R26;c1=string@28800","_address",8989
481,1400,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_REG(r3)","r1=R45;r2=R3;r3=R6","_address",17732
482,1400,1,1,4,over_3_symbols,"DADD_REG_REG_REG(r1,r2,r3) | DCOPY_REG_REG(r4,r1) | DTOS_REG(r4)","r1=R66;r2=R5;r3=R6;r4=R65","benchmark_rexxcps_levelb_noopt",1070
483,1400,1,1,5,over_3_symbols,"DCOPY_REG_REG(r1,r2) | DLT_REG_REG_DECIMAL(r3,r2,c1) | BRT_ID_REG(c2,r3)","r1=R17;r2=R8;r3=R63;c1=decimal@36856;c2=label@733","benchmark_rexxcps_levelb_noopt",715
484,1400,1,1,3,candidate,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | REQ_REG_REG_REG(r1,r3,r1)","r1=R65;r2=R66;r3=R38","benchmark_rexxcps_levelb_noopt",1074
485,1400,1,1,3,candidate,"DTOS_REG(r1) | REQ_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R65;r2=R38;c1=label@1090","benchmark_rexxcps_levelb_noopt",1077
486,1400,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r1,r4) | IGT_REG_REG_REG(r1,r5,r3)","r1=R87;r2=R100;c1=int:1;r3=R99;r4=R94;r5=R96","parseExec",3687
487,1400,1,1,4,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ICOPY_REG_REG(r3,r1)","r1=R17;r2=R10;c1=int:1;r3=R14","_address",7888
488,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BNE_ID_REG_INT(c1,r2,c2) | RET_REG(r3)","r1=R4;r2=R16;c1=label@194;c2=int:0;r3=R11","strip",185
489,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R10;r2=R83;c1=int:5;r3=R4;c2=int:2","_address",9012
490,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r1)","r1=R14;r2=R17;r3=R16;c1=int:2","_address",7894
491,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | STOI_REG(r3)","r1=R95;r2=R6;r3=R102;r4=R7","parseExec",3635
492,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R27;r2=R26;r3=R35;c1=int:6","_address",8980
493,1400,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R17;r2=R14;r3=R10;r4=R16;c1=int:3","_address",7901
494,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r3,c1)","r1=R7;r2=R8;r3=R9;c1=string@28800","_address",7795
495,1400,1,1,2,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET()","r1=R8;r2=R9","stem",401
496,1400,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | SETATTRS_REG_INT(r3,c1)","r1=R27;r2=R26;r3=R36;c1=int:5","_address",8962
497,1400,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r3,r4,c3)","r1=R88;r2=R95;c1=int:4;c2=label@3714;r3=R87;r4=R100;c3=int:1","parseExec",3680
498,1400,1,1,6,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r4,r1)","r1=R10;c1=int:5;r2=R4;c2=int:2;r3=R5;r4=R25","_address",9015
499,1400,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | IGT_REG_REG_REG(r2,r4,r1) | BRF_ID_REG(c1,r2)","r1=R99;r2=R87;r3=R94;r4=R96;c1=label@3708","parseExec",3691
500,1400,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2)","r1=R81;c1=string@57472;c2=string@464","benchmark_rexxcps_levelb_noopt",1620
501,1400,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | LOAD_REG_INT(r3,c2)","r1=R41;r2=R68;c1=string@43192;r3=R65;c2=int:3","benchmark_rexxcps_levelb_noopt",988
502,1400,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R64;r2=R60;c1=string@34496;r3=R61;c2=int:6","benchmark_rexxcps_levelb_noopt",627
503,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R11;c1=int:1;c2=label@2588;r2=R15","benchmark_rexxcps_levelb_noopt",2483
504,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3)","r1=R71;c1=int:1;c2=label@1209;r2=R38;c3=string@17904","benchmark_rexxcps_levelb_noopt",1200
505,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4307;r2=R96","parseExec",3609
506,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R49;c1=int:1;r2=R50;r3=R18;r4=R43;c2=int:5","_address",9248
507,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R25;c1=int:1;r2=R10;r3=R83;c2=int:5","_address",9009
508,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R4;c1=int:2;r2=R5;r3=R25;r4=R10;c2=label@9238","_address",9019
509,1400,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r1)","r1=R81;c1=int:1;c2=string@57472","benchmark_rexxcps_levelb_noopt",1617
510,1400,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c2)","r1=R64;c1=int:1234;r2=R60;c2=string@34496","benchmark_rexxcps_levelb_noopt",624
511,1400,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R84;c1=int:4;r2=R85;c2=int:256;r3=R86","benchmark_rexxcps_levelb_noopt",1646
512,1400,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R85;c1=int:1;r2=R86;c2=int:256;r3=R81;c3=string@0","benchmark_rexxcps_levelb_noopt",1530
513,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | CONCAT_REG_REG_STRING(r2,r1,c2) | ITOS_REG(r3)","r1=R40;c1=string@33736;r2=R59;c2=string@34216;r3=R41","benchmark_rexxcps_levelb_noopt",611
514,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R38;c1=string@17904;r2=R71;c2=string@47960;c3=label@1220","benchmark_rexxcps_levelb_noopt",1206
515,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@28800;c2=int:0;r2=R6;c3=int:256","stem",362
516,1400,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@28800;c2=int:0;r2=R2;c3=int:1","_address",14820
517,1400,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@407;r3=R8;r4=R18;c2=int:4","stem",372
518,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | CONCAT_REG_REG_REG(r2,r2,r4)","r1=R13;r2=R16;r3=R28;c1=string@89896;r4=R29","benchmark_rexxcps_levelb_noopt",2493
519,1400,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@312856;r5=R5","_address",7875
520,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R2;c1=int:4","_address",17118
521,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7749
522,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | CONCAT_REG_REG_STRING(r3,r2,c2)","r1=R52;r2=R40;c1=string@33736;r3=R59;c2=string@34216","benchmark_rexxcps_levelb_noopt",609
523,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c2)","r1=R76;r2=R77;c1=string@51416;r3=R73;c2=string@51808","benchmark_rexxcps_levelb_noopt",1373
524,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R14;r2=R13;r3=R16;r4=R28;c1=string@89896","benchmark_rexxcps_levelb_noopt",2491
525,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R51;r2=R52;r3=R40;c1=string@33736","benchmark_rexxcps_levelb_noopt",607
526,1400,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R6;r2=R3;c1=string@64;c2=string@61","_address",17103
527,1400,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R7;r2=R3;c1=string@63;r3=R18;c2=string@61","_address",8793
528,1400,1,1,7,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R60;r2=R64;c1=string@34496;r3=R61;c2=int:6;r4=R62;c3=int:2","benchmark_rexxcps_levelb_noopt",629
529,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R30;r2=R85;r3=R33;r4=R86;r5=R34;r6=R87","_address",8898
530,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4245
531,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17134
532,1400,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R31;r2=R1;r3=R30;r4=R85;r5=R33;r6=R86","_address",8895
533,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@16","_address",7779
534,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3638
535,1400,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",382
536,1400,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",7807
537,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | INC_REG(r3)","r1=R49;r2=R88;r3=R41","benchmark_rexxcps_levelb_noopt",1972
538,1400,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@28800","_address",7755
539,1400,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R35;c1=int:10;c2=string@15;r2=R31;r3=R1","_address",8889
540,1400,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5778
541,1400,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5780
542,1400,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7747
543,1400,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R35;c1=string@15;r2=R31;r3=R1;r4=R30;r5=R85","_address",8892
544,1400,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R3;c1=string@63;r2=R18;c2=string@61;r3=R20;c3=string@60","_address",8795
545,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",365
546,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R2;c2=int:1;c3=int:256","_address",14823
547,1400,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R86;c1=int:256;r2=R81;c2=string@0;r3=R85","benchmark_rexxcps_levelb_noopt",1533
548,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r3,r4,c1) | ITOS_REG(r5)","r1=R0;r2=R56;r3=R60;r4=R40;c1=string@34216;r5=R41","benchmark_rexxcps_levelb_noopt",674
549,1400,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",17639
550,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R5;c1=int:0","_address",17721
551,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R0;r2=R62;r3=R63;r4=R38;r5=R60;c1=label@715","benchmark_rexxcps_levelb_noopt",703
552,1400,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R3;r2=R38;r3=R54;r4=R39;r5=R46","_address",17636
553,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R1;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",17607
554,1400,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R5;c1=int:0","_address",17718
555,1400,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",17696
556,1400,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4267
557,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",17572
558,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R27;r2=R3;r3=R35;r4=R25;c1=int:1","_address",9004
559,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",7870
560,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",7892
561,1400,1,1,3,candidate,"UNLINK_REG(r1) | INC_REG(r2) | BR_ID(c1)","r1=R88;r2=R41;c1=label@584","benchmark_rexxcps_levelb_noopt",1975
562,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R27;r2=R35;c1=int:6;r3=R36","_address",8983
563,1400,1,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c2)","r1=R8;r2=R6;r3=R18;c1=int:3;r4=R9;c2=int:1","stem",385
564,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | BCF_ID_REG(c2,r2)","r1=R15;r2=R11;c1=int:1;c2=label@2588","benchmark_rexxcps_levelb_noopt",2481
565,1400,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R75;r2=R71;c1=int:0;r3=R73;c2=func@26256","benchmark_rexxcps_levelb_noopt",1434
566,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R3;r2=R0;c1=string@28800;c2=label@7779","_address",7758
567,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | SETATTRS_REG_INT(r2,c1) | SETOBJTYPE_REG_STRING(r2,c2)","r1=R27;r2=R36;c1=int:5;c2=string@23","_address",8965
568,1400,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R17;r2=R10;r3=R3;r4=R16","_address",7921
569,1300,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r2,c1) | ITOS_REG(r2)","r1=R60;r2=R57;r3=R55;c1=int:1","benchmark_rexxcps_levelb_noopt",1111
570,1300,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r3,c1)","r1=R55;r2=R60;r3=R57;c1=int:1","benchmark_rexxcps_levelb_noopt",1109
571,1000,3,2,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@16177;r1=R27;r2=R26;r3=R5;c2=string@1500368;c3=label@16183;c4=label@16188","trace",16166
572,1000,3,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R27;r2=R5;c1=string@1500328;c2=label@16177;r3=R26;c3=string@1500368","trace",16162
573,800,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | CALL_REG_FUNC_REG(r4,c2,r1)","r1=R19;c1=int:1;r2=R20;r3=R1;r4=R16;c2=func@1589424","time",292
574,799,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2525664;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
575,506,11,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R31;c1=string@21736;r2=R30;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_noopt",391
576,433,5,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2)","r1=R0;c1=int:0;r2=R5;c2=string@28800;r3=R7","left",63
577,433,5,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2)","r1=R5;c1=string@28800;r2=R7;r3=R11;r4=R10;c2=int:0","left",66
578,432,4,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@312160","trace",5428
579,419,5,3,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5)","c1=label@436;r1=R47;r2=R23;r3=R40;r4=R0;r5=R1","_typedformat",426
