rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9520000,34,1,4,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R40;r2=R41;r3=R42;r4=R43","benchmark_rexxcps_levelb_noopt",545
276,16,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)","r1=R21;r2=R34;c1=int:21;r3=R20;c2=int:1","trace",4870
277,16,1,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | COPY_REG_REG(r4,r5) | ICOPY_REG_REG(r6,r3)","r1=R19;r2=R34;c1=int:21;r3=R1;r4=R20;r5=R0;r6=R23","trace",4801
278,16,1,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | MINLINKATTR1_REG_REG_REG_INT(r4,r1,r3,c3) | UNLINK_REG(r3)","r1=R20;r2=R34;c1=int:22;r3=R23;c2=int:21;r4=R21;c3=int:0","trace",4884
279,16,1,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINLINKATTR1_REG_REG_REG_INT(r3,r4,r1,c2) | UNLINK_REG(r1) | SCOPY_REG_REG(r3,r5)","r1=R23;r2=R34;c1=int:21;r3=R21;r4=R20;c2=int:0;r5=R3","trace",4888
280,16,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_STRING(r4,c4)","r1=R12;c1=int:1;r2=R23;c2=string@329248;r3=R20;c3=int:0;r4=R18;c4=string@28856","trace",4523
281,16,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_STRING(r4,c3)","r1=R23;c1=string@329248;r2=R20;c2=int:0;r3=R18;c3=string@28856;r4=R16","trace",4526
282,16,16,1,7,candidate,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3) | CALL2_REG_FUNC_REG_REG(r3,c4,r2,r1)","r1=R4;c1=string@1533136;r2=R21;c2=int:256;c3=int:768;r3=R0;c4=func@1280208","trace",12769
283,16,1,1,5,candidate,"MINLINKATTR1_REG_REG_REG_INT(r1,r2,r3,c1) | UNLINK_REG(r3) | SCOPY_REG_REG(r1,r4) | UNLINKN_REG_REG(r1,r2)","r1=R21;r2=R20;r3=R23;c1=int:0;r4=R3","trace",4892
284,16,1,1,9,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULL_REG(r5) | SCOPY_REG_REG(r6,r7) | LOAD_REG_INT(r8,c1)","r1=R21;r2=R19;r3=R17;r4=R15;r5=R13;r6=R14;r7=R5;r8=R12;c1=int:1","trace",4513
285,16,1,1,11,candidate,"NULL_REG(r1) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r2,c1,r3,c2,r4) | SETTP_REG_INT(r5,c3) | SETTPCALL_REG_FUNC_REG_REG_INT(r6,c4,r2,r7,c3)","r1=R7;r2=R9;c1=int:3;r3=R6;c2=int:256;r4=R10;r5=R11;c3=int:512;r6=R8;c4=func@1286672;r7=R12","trace",4252
286,16,1,1,7,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | LOAD_REG_STRING(r5,c2)","r1=R13;r2=R14;r3=R5;r4=R12;c1=int:1;r5=R23;c2=string@329248","trace",4518
287,16,1,1,8,candidate,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r5,c1,r2,c2,r6)","r1=R0;r2=R6;r3=R35;r4=R7;r5=R9;c1=int:3;c2=int:256;r6=R10","trace",4247
288,16,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","c1=int:18;c2=int:1;r1=R0;r2=R6;r3=R35;r4=R7","trace",4243
289,16,1,1,7,candidate,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | IGT_REG_REG_REG(r4,r3,r5) | BRT_ID_REG(c2,r4)","r1=R21;r2=R3;r3=R19;c1=int:1;r4=R18;r5=R23;c2=label@4852","trace",4814
290,16,1,1,9,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | LOADSETTPSWAP_REG_INT_REG_INT_REG(r4,c1,r1,c2,r5) | SETTP_REG_INT(r6,c3)","r1=R6;r2=R35;r3=R7;r4=R9;c1=int:3;c2=int:256;r5=R10;r6=R11;c3=int:512","trace",4249
291,16,1,1,6,candidate,"STRLOWER_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | REQ_REG_REG_STRING(r4,r3,c1) | BRF_ID_REG(c2,r4)","r1=R7;r2=R8;r3=R5;r4=R12;c1=string@28856;c2=label@4293","trace",4272
292,16,1,1,7,candidate,"SWAP_REG_REG(r1,r2) | STRLOWER_REG_REG(r3,r4) | COPY_REG_REG(r5,r3) | REQ_REG_REG_STRING(r6,r5,c1)","r1=R6;r2=R10;r3=R7;r4=R8;r5=R5;r6=R12;c1=string@28856","trace",4269
293,16,1,1,6,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | LINKATTR1_REG_REG_INT(r3,r2,c2) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R21;r2=R34;c1=int:21;r3=R20;c2=int:22;r4=R23","trace",4878
294,16,1,1,6,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | COPY_REG_REG(r4,r5)","r1=R19;r2=R34;c1=int:21;r3=R1;r4=R20;r5=R0","trace",4799
295,16,1,1,4,candidate,"UNLINK_REG(r1) | SCOPY_REG_REG(r2,r3) | UNLINKN_REG_REG(r2,r4) | RET()","r1=R23;r2=R21;r3=R3;r4=R20","trace",4897
296,15,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | MINLINKATTR1_REG_REG_REG_INT(r4,r5,r1,c3)","r1=R19;c1=int:1;r2=R18;r3=R23;c2=label@4852;r4=R17;r5=R20;c3=int:0","trace",4817
297,9,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | BRF_ID_REG(c2,r6)","r1=R58;r2=R60;r3=R59;c1=label@1222;r4=R10;r5=R20;c2=label@1138;r6=R42","_typedformat",1119
298,8,4,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R38;c1=int:0;r2=R44;c2=int:48;r3=R9;c3=int:32;r4=R25;c4=int:45","_typedformat",189
299,7,1,1,8,candidate,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r5) | APPENDCHAR_REG_REG(r6,r2)","c1=label@1222;r1=R58;r2=R10;r3=R20;r4=R60;c2=label@1138;r5=R42;r6=R34","_typedformat",1123
300,7,1,1,7,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r4) | APPENDCHAR_REG_REG(r5,r1) | BR_ID(c2)","r1=R10;r2=R20;r3=R60;c1=label@1138;r4=R42;r5=R34;c2=label@1180","_typedformat",1126
301,6,3,1,7,candidate,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETSTRPOS_REG_REG(r3,r2) | SUBSTRING_REG_REG_REG(r4,r3,r5)","c1=label@379;r1=R47;r2=R40;c2=int:0;r3=R23;r4=R5;r5=R33","_typedformat",366
302,6,3,1,5,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R14;c1=string@28856;r2=R5;r3=R0;r4=R20","_typedformat",162
303,5,5,1,4,candidate,"CONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r3) | CONCAT_REG_REG_REG(r1,r1,r3)","r1=R33;r2=R31;c1=string@13032;r3=R15","benchmark_rexxcps_levelb_noopt",239
304,5,5,1,4,candidate,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | ITOS_REG(r3)","r1=R31;r2=R33;c1=string@13032;r3=R15","benchmark_rexxcps_levelb_noopt",237
305,5,5,1,4,candidate,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | STOD_REG(r2) | LOAD_REG_STRING(r1,c2)","r1=R33;c1=string@17904;r2=R7;c2=string@18416","benchmark_rexxcps_levelb_noopt",303
306,5,5,1,4,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | LOAD_REG_STRING(r2,c1) | SCOPY_REG_REG(r3,r2)","r1=R7;r2=R33;c1=string@18416;r3=R9","benchmark_rexxcps_levelb_noopt",306
307,5,5,1,4,candidate,"STOD_REG(r1) | LOAD_REG_STRING(r2,c1) | SCOPY_REG_REG(r3,r2) | STOD_REG(r3)","r1=R7;r2=R33;c1=string@18416;r3=R9","benchmark_rexxcps_levelb_noopt",309
308,4,2,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | BRTPANDT_ID_REG_INT(c4,r2,c2)","c1=label@14;r1=R27;c2=int:256;c3=int:0;c4=label@24;r2=R28","floatformat",4
309,4,2,1,6,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c1) | SETSTRPOS_REG_REG(r4,r3)","r1=R47;r2=R33;c1=int:0;c2=label@379;r3=R40;r4=R23","_typedformat",362
310,4,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | SCOPY_REG_REG(r2,r3)","r1=R40;c1=int:0;r2=R20;r3=R51;r4=R37","_typedformat",729
311,4,4,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | CONCAT_REG_REG_REG(r1,r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R33;c1=string@13032;r2=R15;c2=string@13320","benchmark_rexxcps_levelb_noopt",243
312,4,2,1,5,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | SCOPY_REG_REG(r1,r3) | ICOPY_REG_REG(r5,r4)","r1=R20;r2=R40;r3=R51;r4=R37;r5=R21","_typedformat",732
313,3,1,1,7,candidate,"BRF_ID_REG(c1,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | BNE_ID_REG_REG(c2,r4,r5)","c1=label@175;r1=R16;r2=R6;r3=R5;r4=R13;c2=label@188;r5=R11","verify",168
314,3,1,1,9,candidate,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | POSCHAR_REG_REG_REG(r5,r6,r2) | IGTE_REG_REG_INT(r7,r5,c2)","c1=label@191;r1=R15;r2=R7;r3=R19;r4=R12;r5=R6;r6=R20;r7=R16;c2=int:0","verify",153
315,3,1,1,6,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1)","r1=R16;r2=R6;c1=int:0;c2=label@175;r3=R5;r4=R13","verify",164
316,3,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | POSCHAR_REG_REG_REG(r6,r7,r4)","r1=R15;r2=R12;r3=R14;c1=label@191;r4=R7;r5=R19;r6=R6;r7=R20","verify",149
317,3,2,2,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_REG(r3,r4,r1) | BRT_ID_REG(c2,r3) | STRCHAR_REG_REG_REG(r5,r6,r4)","r1=R59;r2=R21;c1=int:1;r3=R58;r4=R60;c2=label@1222;r5=R10;r6=R20","_typedformat",1115
318,3,1,1,7,candidate,"POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_REG(r4,r1,r5)","r1=R6;r2=R20;r3=R7;r4=R16;c1=int:0;c2=label@175;r5=R5","verify",160
319,3,1,1,8,candidate,"STRCHAR_REG_REG_REG(r1,r2,r3) | POSCHAR_REG_REG_REG(r4,r5,r1) | IGTE_REG_REG_INT(r6,r4,c1) | BRF_ID_REG(c2,r6)","r1=R7;r2=R19;r3=R12;r4=R6;r5=R20;r6=R16;c1=int:0;c2=label@175","verify",156
320,2,1,1,8,candidate,"APPENDCHAR_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1) | IGT_REG_REG_INT(r3,r6,c2)","r1=R56;r2=R49;r3=R60;r4=R48;r5=R55;r6=R54;c1=int:1;c2=int:0","_typedformat",835
321,2,1,1,6,candidate,"BLE_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r2,c2) | SETSTRPOS_REG_REG(r3,r2) | SUBSTRING_REG_REG_REG(r4,r3,r1)","c1=label@1051;r1=R31;c2=int:0;r2=R40;r3=R20;r4=R36","_typedformat",1037
322,2,1,1,10,candidate,"BLT_ID_REG_INT(c1,r1,c2) | NULLN_REG_REG_REG(r2,r3,r4) | SCOPY_REG_REG(r5,r6) | LOAD_REG_STRING(r7,c3)","c1=label@868;r1=R35;c2=int:53;r2=R49;r3=R48;r4=R57;r5=R47;r6=R20;r7=R56;c3=string@28856","_typedformat",745
323,2,1,1,5,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | ISUB_REG_REG_REG(r1,r2,r4) | IGT_REG_REG_REG(r1,r3,r1)","c1=label@1067;r1=R60;r2=R7;r3=R31;r4=R39","_typedformat",1060
324,2,1,1,8,candidate,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | STRCHAR_REG_REG_REG(r5,r6,r2) | ICOPY_REG_REG(r7,r2)","c1=label@1008;r1=R52;r2=R40;r3=R31;r4=R2;r5=R35;r6=R20;r7=R37","_typedformat",705
325,2,1,1,7,candidate,"BRF_ID_REG(c1,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | IGTE_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1)","c1=label@235;r1=R47;r2=R11;r3=R28;r4=R22;c2=int:0;c3=label@283","_typedformat",228
326,2,1,1,8,candidate,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | ICOPY_REG_REG(r6,r7)","c1=label@404;r1=R47;r2=R23;r3=R40;r4=R0;r5=R1;r6=R6;r7=R33","_typedformat",394
327,2,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | GETANDTP_REG_REG_INT(r2,r3,c2)","c1=label@44;r1=R30;c2=int:256;c3=int:0;r2=R3;r3=R27","floatformat",34
328,2,1,1,6,candidate,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r3,r2,c3)","c1=label@87;r1=R0;r2=R1;c2=string@975536;r3=R11;c3=string@975576","floatformat",69
329,2,1,1,5,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4) | IGT_REG_REG_REG(r1,r5,r1)","r1=R60;r2=R39;r3=R31;r4=R2;r5=R21","_typedformat",932
330,2,1,1,5,candidate,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | SEQ_REG_REG_STRING(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R1;r2=R26;r3=R0;c1=string@975496;c2=label@87","floatformat",60
331,2,1,1,5,candidate,"FTOS_REG(r1) | SEQ_REG_REG_STRING(r2,r1,c1) | BRT_ID_REG(c2,r2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R1;r2=R0;c1=string@975496;c2=label@87;c3=string@975536","floatformat",63
332,2,1,1,7,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | FCOPY_REG_REG(r3,r4) | FTOS_REG(r3) | SEQ_REG_REG_STRING(r5,r3,c2)","r1=R9;r2=R30;c1=int:256;r3=R1;r4=R26;r5=R0;c2=string@975496","floatformat",56
333,2,1,1,7,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | FCOPY_REG_REG(r5,r6) | FTOS_REG(r5)","r1=R7;r2=R29;c1=int:256;r3=R9;r4=R30;r5=R1;r6=R26","floatformat",52
334,2,1,1,9,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | FCOPY_REG_REG(r7,r8)","r1=R5;r2=R28;c1=int:256;r3=R7;r4=R29;r5=R9;r6=R30;r7=R1;r8=R26","floatformat",48
335,2,1,1,9,candidate,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | GETANDTP_REG_REG_INT(r7,r8,c1)","r1=R3;r2=R27;c1=int:256;r3=R5;r4=R28;r5=R7;r6=R29;r7=R9;r8=R30","floatformat",44
336,2,1,1,7,candidate,"IADD_REG_REG_INT(r1,r1,c1) | APPENDCHAR_REG_REG(r2,r1) | ISUB_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_INT(r6,r3,c1)","r1=R49;c1=int:1;r2=R56;r3=R60;r4=R48;r5=R55;r6=R54","_typedformat",831
337,2,1,1,9,candidate,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c2) | IGT_REG_REG_INT(r6,r3,c3)","r1=R40;r2=R33;c1=int:1;r3=R1;r4=R24;r5=R0;c2=string@28856;r6=R47;c3=int:0","_typedformat",379
338,2,1,1,5,candidate,"IADD_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r1,r3) | IGT_REG_REG_REG(r4,r2,r4) | BRF_ID_REG(c1,r4)","r1=R7;r2=R31;r3=R39;r4=R60;c1=label@1081","_typedformat",1063
339,2,1,1,8,candidate,"IADD_REG_REG_REG(r1,r2,r3) | STRCHAR_REG_REG_REG(r4,r5,r1) | ICOPY_REG_REG(r6,r1) | LOAD_REG_STRING(r7,c1)","r1=R40;r2=R31;r3=R2;r4=R35;r5=R20;r6=R37;r7=R51;c1=string@28856","_typedformat",708
340,2,1,1,10,candidate,"ICOPY_REG_REG(r1,r2) | BLT_ID_REG_INT(c1,r3,c2) | NULLN_REG_REG_REG(r4,r5,r6) | SCOPY_REG_REG(r7,r8)","r1=R21;r2=R37;c1=label@868;r3=R35;c2=int:53;r4=R49;r5=R48;r6=R57;r7=R47;r8=R20","_typedformat",742
341,2,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | BRT_ID_REG(c1,r3) | ICOPY_REG_REG(r4,r5) | BRTF_ID_ID_REG(c2,c3,r4)","r1=R31;r2=R6;c1=label@420;r3=R68;r4=R48;r5=R70;c2=label@423;c3=label@611","_typedformat",407
342,2,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r2,r3,r4) | IGT_REG_REG_REG(r2,r5,r2) | BRF_ID_REG(c1,r2)","r1=R39;r2=R60;r3=R31;r4=R2;r5=R21;c1=label@952","_typedformat",934
343,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BRT_ID_REG(c1,r4) | ICOPY_REG_REG(r5,r6)","r1=R6;r2=R33;r3=R31;c1=label@420;r4=R68;r5=R48;r6=R70","_typedformat",404
344,2,1,1,8,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r8)","r1=R7;r2=R63;r3=R2;r4=R65;r5=R15;r6=R67;r7=R17;r8=R69","_typedformat",18
345,2,1,1,10,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | NULLN_REG_REG_REG_REG(r7,r8,r9,r10)","r1=R2;r2=R65;r3=R15;r4=R67;r5=R17;r6=R69;r7=R1;r8=R19;r9=R21;r10=R29","_typedformat",21
346,2,1,1,11,candidate,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULLN_REG_REG_REG(r9,r10,r11)","r1=R15;r2=R67;r3=R17;r4=R69;r5=R1;r6=R19;r7=R21;r8=R29;r9=R30;r10=R37;r11=R40","_typedformat",24
347,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r2,c2) | BRF_ID_REG(c3,r4)","r1=R37;r2=R40;r3=R51;c1=string@28856;r4=R50;c2=int:0;c3=label@739","_typedformat",716
348,2,1,1,7,candidate,"ICOPY_REG_REG(r1,r2) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3) | IADD_REG_REG_REG(r5,r2,r6)","r1=R21;r2=R31;r3=R60;r4=R64;c1=label@1067;r5=R7;r6=R39","_typedformat",1054
349,2,1,1,11,candidate,"ICOPY_REG_REG(r1,r2) | NULLN_REG_REG_REG_REG(r3,r4,r5,r6) | NULLN_REG_REG_REG(r7,r8,r9) | BRF_ID_REG(c1,r10)","r1=R17;r2=R69;r3=R1;r4=R19;r5=R21;r6=R29;r7=R30;r8=R37;r9=R40;c1=label@50;r10=R64","_typedformat",27
350,2,1,1,8,candidate,"IGTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | STRCHAR_REG_REG_REG(r3,r4,r2) | INE_REG_REG_INT(r5,r3,c3)","r1=R59;r2=R55;c1=int:0;c2=label@795;r3=R49;r4=R47;r5=R60;c3=int:57","_typedformat",769
351,2,1,1,5,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r2,c1) | SETSTRPOS_REG_REG(r3,r2)","r1=R50;r2=R40;c1=int:0;c2=label@739;r3=R20","_typedformat",722
352,2,1,1,7,candidate,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETSTRPOS_REG_REG(r3,r4) | SUBSTRING_REG_REG_REG(r5,r3,r2)","r1=R47;r2=R1;c1=int:0;c2=label@404;r3=R23;r4=R40;r5=R0","_typedformat",390
353,2,1,1,8,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r4,r5,r3) | STRCHAR_REG_REG_REG(r6,r7,r4)","r1=R52;r2=R4;r3=R2;c1=label@1008;r4=R40;r5=R31;r6=R35;r7=R20","_typedformat",701
354,2,1,1,6,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | IGTE_REG_REG_INT(r1,r2,c1)","r1=R47;r2=R11;c1=int:0;c2=label@235;r3=R28;r4=R22","_typedformat",224
355,2,1,1,6,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R11;c1=int:0;r2=R47;r3=R28;r4=R43;c2=label@235","_typedformat",216
356,2,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r3,r1,c2) | BRF_ID_REG(c3,r3) | STRCHAR_REG_REG_REG(r4,r5,r1)","r1=R55;r2=R48;c1=int:1;r3=R59;c2=int:0;c3=label@795;r4=R49;r5=R47","_typedformat",765
357,2,1,1,7,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r4,c2) | BRF_ID_REG(c3,r1)","r1=R60;r2=R48;r3=R55;r4=R54;c1=int:1;c2=int:0;c3=label@857","_typedformat",838
358,2,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | IGT_REG_REG_INT(r5,r1,c2) | BRF_ID_REG(c3,r5)","r1=R1;r2=R24;r3=R40;r4=R0;c1=string@28856;r5=R47;c2=int:0;c3=label@404","_typedformat",383
359,2,1,1,23,candidate,"LOADSETTPSWAP_REG_INT_REG_INT_REG(r1,c1,r2,c2,r3) | SWAPN_REG_REG_REG_REG_REG_REG_REG_REG(r4,r5,r6,r7,r8,r9,r10,r11) | SWAPN_REG_REG_REG_REG_REG_REG(r12,r13,r14,r15,r16,r17) | SWAPCALL_REG_FUNC_REG_REG_REG(r18,c3,r1,r19,r20)","r1=R14;c1=int:9;r2=R1;c2=int:256;r3=R15;r4=R16;r5=R27;r6=R17;r7=R3;r8=R18;r9=R28;r10=R19;r11=R5;r12=R20;r13=R29;r14=R21;r15=R7;r16=R22;r17=R30;r18=R24;c3=func@973464;r19=R9;r20=R23","floatformat",138
360,2,2,1,5,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_FLOAT(r4,c1)","r1=R13;c1=float@15608;r2=R14;r3=R22;r4=R16","benchmark_rexxcps_levelb_noopt",288
361,2,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4)","r1=R60;c1=int:0;r2=R39;r3=R31;r4=R2","_typedformat",929
362,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | BGE_ID_REG_INT(c3,r2,c2)","r1=R48;c1=int:1;r2=R33;c2=int:0;r3=R23;r4=R32;c3=label@359","_typedformat",330
363,2,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r1,r2,c2)","r1=R47;c1=int:1;r2=R11;c2=int:0;r3=R28;r4=R43","_typedformat",213
364,2,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_INT(r2,r3,c2) | IGT_REG_REG_REG(r4,r1,r2) | BRT_ID_REG(c3,r4)","r1=R60;c1=int:0;r2=R59;r3=R21;c2=int:1;r4=R58;c3=label@1222","_typedformat",1112
365,2,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R31;c1=int:0;r2=R39;r3=R38;r4=R44;c2=int:48","_typedformat",183
