rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,1155000,5,1,7,candidate,"PARSEWORDS3_REG_REG_REG_REG(r1,r2,r3,r4) | SCOPY_REG_REG(r5,r1) | SCOPY_REG_REG(r6,r2) | SCOPY_REG_REG(r7,r3)","r1=R11;r2=R5;r3=R42;r4=R47;r5=R52;r6=R40;r7=R56","benchmark_rexxcps_levelb_opt",1328
444,1,1,1,8,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | ICOPY_REG_REG(r4,r5)","r1=R4;r2=R32;c1=int:1;r3=R17;c2=int:0;c3=label@238;r4=R22;r5=R21","floattrunc",217
445,1,1,1,7,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_INT(r3,r4,c1) | IGT_REG_REG_REG(r5,r1,r3) | BRT_ID_REG(c2,r5)","r1=R12;r2=R22;c1=int:1;r3=R14;r4=R8;r5=R15;c2=label@210","verify",157
446,1,1,1,9,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | BLE_ID_REG_INT(c2,r4,c3) | PADSTR_REG_REG_REG(r5,r6,r4)","r1=R60;r2=R48;r3=R55;r4=R54;c1=int:1;c2=label@885;c3=int:0;r5=R56;r6=R58","_typedformat",869
447,1,1,1,7,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r4,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R16;r4=R24;c1=int:1;c2=int:0;c3=label@267","floattrunc",238
448,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r1,c1) | IGT_REG_REG_INT(r1,r5,c2) | BRF_ID_REG(c3,r1)","r1=R32;r2=R1;r3=R21;r4=R4;c1=int:1;r5=R17;c2=int:0;c3=label@238","floattrunc",213
449,1,1,1,8,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r5,r3) | ISUB_REG_REG_INT(r6,r4,c1) | IGT_REG_REG_INT(r4,r1,c2)","r1=R17;r2=R16;r3=R21;r4=R32;r5=R1;r6=R4;c1=int:1;c2=int:0","floattrunc",209
450,1,1,1,5,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1) | RET_REG(r5)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",103
451,1,1,1,8,candidate,"ITOF_REG_REG(r1,r2) | FDIV_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c1) | LOAD_REG_INT(r6,c2)","r1=R104;r2=R20;r3=R27;r4=R24;r5=R102;c1=string@8888;r6=R103;c2=int:1","benchmark_rexxcps_levelb_opt",1614
452,1,1,1,4,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2) | FDIV_REG_REG_FLOAT(r2,r3,c1)","r1=R18;r2=R104;r3=R12;c1=float@19848","benchmark_rexxcps_levelb_opt",1599
453,1,1,1,5,candidate,"ITOS_REG(r1) | SCONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2) | SCONCAT_REG_REG_STRING(r2,r2,c3)","r1=R20;r2=R98;c1=string@93696;c2=string@93832;c3=string@2264","benchmark_rexxcps_levelb_opt",1511
454,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | COPY_REG_REG(r4,r2)","r1=R2;r2=R1;c1=int:15;r3=R0;r4=R22","trace",11764
455,1,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c2)","r1=R0;r2=R1;c1=int:6;r3=R2;c2=int:1","trace",11608
456,1,1,1,10,candidate,"LOADSETTP2_REG_INT_REG_INT(r1,c1,r2,c2) | SETTP_REG_INT(r3,c3) | SETTP_REG_INT(r4,c2) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c4,r1,r6,c2)","r1=R99;c1=int:5;r2=R101;c2=int:0;r3=R102;c3=int:256;r4=R103;r5=R98;c4=func@94344;r6=R104","benchmark_rexxcps_levelb_opt",1699
457,1,1,1,6,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R12;c1=float@14240;r2=R24;r3=R27;r4=R32;c2=int:1","benchmark_rexxcps_levelb_opt",260
458,1,1,1,7,candidate,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R24;c1=float@14240;r2=R27;r3=R32;c2=int:1;r4=R30;c3=int:100","benchmark_rexxcps_levelb_opt",263
459,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_FLOAT(r4,c3)","r1=R33;c1=int:2;r2=R32;r3=R34;c2=label@1511;r4=R22;c3=float@14240","benchmark_rexxcps_levelb_opt",333
460,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c1,r1) | LOAD_REG_INT(r1,c2) | ISETATTR1_REG_INT_REG(r2,c3,r1)","r1=R0;c1=int:1;r2=R1;c2=int:0;c3=int:5","trace",11617
461,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2) | LOAD_REG_STRING(r1,c3)","r1=R0;c1=int:0;r2=R22;c2=int:3;r3=R3;c3=string@28856","trace",11783
462,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2) | LOAD_REG_STRING(r4,c3)","r1=R0;c1=int:0;r2=R3;c2=int:21;r3=R22;r4=R6;c3=string@1505272","trace",11824
463,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOADSETTP2_REG_INT_REG_INT(r2,c2,r3,c1) | SETTP_REG_INT(r1,c3) | SETTP_REG_INT(r4,c1)","r1=R102;c1=int:0;r2=R99;c2=int:5;r3=R101;c3=int:256;r4=R103","benchmark_rexxcps_levelb_opt",1696
464,1,1,1,8,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ILT_REG_REG_INT(r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R15;c1=int:46;r2=R10;c2=int:45;r3=R27;r4=R36;c3=int:0;c4=label@76","floattrunc",60
465,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_INT_REG(r3,c1,r2) | POSCHAR_REG_REG_REG(r3,r4,r5)","r1=R21;c1=int:0;r2=R31;c2=int:1;r3=R16;r4=R7;r5=R15","floattrunc",172
466,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | ILT_REG_REG_INT(r4,r5,c4)","r1=R26;c1=int:48;r2=R15;c2=int:46;r3=R10;c3=int:45;r4=R27;r5=R36;c4=int:0","floattrunc",57
467,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SWAPSETTP_REG_REG_REG_INT(r3,r4,r5,c3) | SETTP_REG_INT(r1,c4)","r1=R102;c1=int:1;r2=R99;c2=int:5;r3=R100;r4=R12;r5=R101;c3=int:0;c4=int:256","benchmark_rexxcps_levelb_opt",1529
468,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | INE_REG_REG_INT(r3,r3,c3)","r1=R20;c1=int:100;r2=R19;c2=string@2432;r3=R14;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",18
469,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | APPEND_REG_REG(r5,r3)","r1=R22;c1=int:0;r2=R5;r3=R25;r4=R3;r5=R19","floattrunc",296
470,1,1,1,7,candidate,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r5,r5,c2)","r1=R57;c1=int:0;r2=R47;r3=R56;r4=R55;r5=R49;c2=int:1","_typedformat",852
471,1,1,1,10,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG_REG(r6,r7,r8,r9)","r1=R36;c1=int:0;r2=R0;r3=R1;r4=R2;r5=R3;r6=R4;r7=R6;r8=R7;r9=R11","floattrunc",13
472,1,1,1,10,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | NULLN_REG_REG_REG_REG(r2,r3,r4,r5) | NULLN_REG_REG_REG(r6,r7,r8)","r1=R22;c1=int:1;c2=int:0;r2=R1;r3=R3;r4=R5;r5=R6;r6=R7;r7=R8;r8=R11","verify",35
473,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1) | BRF_ID_REG(c2,r4)","r1=R2;c1=int:0;r2=R3;r3=R0;r4=R12;c2=label@66","verify",50
474,1,1,1,9,candidate,"LOAD_REG_INT(r1,c1) | SWAPSETTP_REG_REG_REG_INT(r2,r3,r4,c2) | SETTP_REG_INT(r5,c3) | SETTP_REG_INT(r6,c2)","r1=R99;c1=int:5;r2=R100;r3=R12;r4=R101;c2=int:0;r5=R102;c3=int:256;r6=R103","benchmark_rexxcps_levelb_opt",1532
475,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | INE_REG_REG_INT(r2,r2,c2) | BRF_ID_REG(c3,r2)","r1=R19;c1=string@2432;r2=R14;r3=R17;c2=int:0;c3=label@140","benchmark_rexxcps_levelb_opt",21
476,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | ICOPY_REG_REG(r2,r3) | SETSTRPOS_REG_REG(r4,r2) | SUBSTRING_REG_REG_REG(r1,r4,r5)","r1=R59;c1=string@28856;r2=R40;r3=R31;r4=R20;r5=R2","_typedformat",1052
477,1,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | APPENDCHAR_REG_REG(r1,r4)","r1=R0;c1=string@28856;r2=R60;r3=R2;c2=int:0;c3=label@1068;r4=R32","_typedformat",1039
478,1,1,1,11,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOADSETTP2_REG_INT_REG_INT(r3,c3,r1,c4) | SETTPCALL_REG_FUNC_REG_REG_INT(r4,c5,r3,r5,c6)","r1=R102;c1=string@8888;r2=R103;c2=int:1;r3=R101;c3=int:3;c4=int:256;r4=R100;c5=func@97432;r5=R104;c6=int:512","benchmark_rexxcps_levelb_opt",1621
479,1,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R19;c1=string@28856;r2=R26;c2=int:48;r3=R15;c3=int:46;r4=R10;c4=int:45","floattrunc",54
480,1,1,1,6,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | RET()","r1=R28;c1=string@942128;r2=R21;c2=int:0;r3=R29;c3=int:1","trace",12064
481,1,1,1,12,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SWAPSETTP_REG_REG_REG_INT(r3,r4,r5,c3) | SETTPCALL_REG_FUNC_REG_REG_INT(r6,c4,r2,r7,c5)","r1=R30;c1=string@5256;r2=R28;c2=int:4;r3=R29;r4=R15;r5=R31;c3=int:512;r6=R13;c4=func@5384;r7=R32;c5=int:0","benchmark_rexxcps_levelb_opt",87
482,1,1,1,7,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R13;c1=string@28856;r2=R19;r3=R26;c2=int:48;r4=R15;c3=int:46","floattrunc",51
483,1,1,1,8,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c3) | LOAD_REG_INT(r4,c4)","r1=R24;c1=string@28856;r2=R23;c2=string@1506464;r3=R28;c3=string@942128;r4=R21;c4=int:0","trace",12058
484,1,1,1,10,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_STRING(r3,c2) | LOAD_REG_INT(r4,c3) | SWAPSETTP_REG_REG_REG_INT(r5,r1,r6,c4)","r1=R15;r2=R17;c1=int:2;r3=R30;c2=string@5256;r4=R28;c3=int:4;r5=R29;r6=R31;c4=int:512","benchmark_rexxcps_levelb_opt",83
485,1,1,1,6,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | RNE_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1) | BRF_ID_REG(c3,r3)","r1=R15;r2=R17;c1=int:1;r3=R13;c2=string@4376;c3=label@83","benchmark_rexxcps_levelb_opt",58
486,1,1,1,6,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c2)","r1=R32;r2=R17;c1=int:2;r3=R20;r4=R19;c2=string@6552","benchmark_rexxcps_levelb_opt",128
487,1,1,1,8,candidate,"NULLN_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | STRLEN_REG_REG(r5,r6) | IEQ_REG_REG_INT(r7,r5,c1)","r1=R7;r2=R8;r3=R11;r4=R2;c1=int:0;r5=R3;r6=R0;r7=R12","verify",46
488,1,1,1,9,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | LOAD_REG_INT(r5,c1) | LOAD_REG_INT(r6,c1) | LOAD_REG_STRING(r7,c2)","r1=R2;r2=R4;r3=R6;r4=R9;r5=R3;c1=int:0;r6=R0;r7=R5;c2=string@28856","left",46
489,1,1,1,10,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG(r5,r6,r7) | LOAD_REG_INT(r8,c1) | STRLEN_REG_REG(r2,r9)","r1=R1;r2=R3;r3=R5;r4=R6;r5=R7;r6=R8;r7=R11;r8=R2;c1=int:0;r9=R0","verify",41
490,1,1,1,13,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULLN_REG_REG_REG_REG(r9,r10,r11,r12) | NULL_REG(r13)","r1=R0;r2=R1;r3=R2;r4=R3;r5=R4;r6=R6;r7=R7;r8=R11;r9=R14;r10=R16;r11=R17;r12=R22;r13=R24","floattrunc",19
491,1,1,1,11,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULLN_REG_REG_REG_REG(r5,r6,r7,r8) | NULL_REG(r9) | LOAD_REG_STRING(r10,c1)","r1=R4;r2=R6;r3=R7;r4=R11;r5=R14;r6=R16;r7=R17;r8=R22;r9=R24;r10=R5;c1=string@28856","floattrunc",24
492,1,1,1,8,candidate,"NULLN_REG_REG_REG_REG(r1,r2,r3,r4) | NULL_REG(r5) | LOAD_REG_STRING(r6,c1) | LOAD_REG_STRING(r7,c1)","r1=R14;r2=R16;r3=R17;r4=R22;r5=R24;r6=R5;c1=string@28856;r7=R23","floattrunc",29
493,1,1,1,6,candidate,"NULL_REG(r1) | BRTPANDT_ID_REG_INT(c1,r2,c2) | COPY_REG_REG(r3,r2) | BR_ID(c3)","r1=R25;c1=label@15;r2=R109;c2=int:512;r3=R17;c3=label@18","benchmark_rexxcps_levelb_opt",4
494,1,1,1,5,candidate,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R24;r2=R5;c1=string@28856;r3=R23;r4=R25","floattrunc",34
495,1,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_STRING(r2,c5) | SETTP_REG_INT(r2,c6)","c1=int:18;c2=int:1;c3=label@16;r1=R21;c4=int:256;r2=R0;c5=string@1505232;c6=int:0","verify",0
496,1,1,1,3,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | RXVERS_REG(r1) | RET_REG(r1)","c1=int:18;c2=int:1;r1=R0","version",0
497,1,1,1,8,candidate,"NUMSCI_INT_INT_INT(c1,c2,c3) | NULL_REG(r1) | BRTPANDT_ID_REG_INT(c4,r2,c5) | COPY_REG_REG(r3,r2)","c1=int:9;c2=int:1;c3=int:2;r1=R25;c4=label@15;r2=R109;c5=int:512;r3=R17","benchmark_rexxcps_levelb_opt",0
498,1,1,1,7,candidate,"POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | ILT_REG_REG_REG(r4,r1,r5)","r1=R6;r2=R20;r3=R7;r4=R16;c1=int:0;c2=label@191;r5=R5","verify",176
499,1,1,1,6,candidate,"SAY_REG(r1) | BGE_ID_REG_INT(c1,r2,c2) | SAY_STRING(c3) | LOAD_REG_INT(r1,c4)","r1=R32;c1=label@240;r2=R20;c2=int:100;c3=string@12784;c4=int:0","benchmark_rexxcps_levelb_opt",232
500,1,1,1,7,candidate,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3)","r1=R32;c1=string@11312;r2=R19;c2=string@11456;r3=R29;r4=R17;c3=int:0","benchmark_rexxcps_levelb_opt",196
501,1,1,1,5,candidate,"SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R104;c1=string@94968;r2=R19;c2=string@11824;r3=R23","benchmark_rexxcps_levelb_opt",1563
502,1,1,1,6,candidate,"SAY_REG(r1) | FDIV_REG_REG_FLOAT(r1,r2,c1) | FSUB_REG_REG_REG(r3,r1,r4) | ITOF_REG_REG(r1,r5)","r1=R104;r2=R12;c1=float@19848;r3=R24;r4=R21;r5=R20","benchmark_rexxcps_levelb_opt",1604
503,1,1,1,4,candidate,"SAY_REG(r1) | SAY_STRING(c1) | SAY_STRING(c2) | RET_INT(c3)","r1=R104;c1=string@464;c2=string@100640;c3=int:0","benchmark_rexxcps_levelb_opt",1724
504,1,1,1,5,candidate,"SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3)","r1=R32;c1=string@10936;r2=R26;c2=string@11312;r3=R19","benchmark_rexxcps_levelb_opt",190
505,1,1,1,9,candidate,"SAY_STRING(c1) | FDIV_REG_FLOAT_REG(r1,c2,r2) | LOAD_REG_INT(r3,c3) | LOADSETTP2_REG_INT_REG_INT(r4,c4,r5,c3)","c1=string@464;r1=R100;c2=float@99880;r2=R27;r3=R102;c3=int:0;r4=R99;c4=int:5;r5=R101","benchmark_rexxcps_levelb_opt",1690
506,1,1,1,6,candidate,"SAY_STRING(c1) | SCONCAT_REG_STRING_REG(r1,c2,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c3,r3)","c1=string@10264;r1=R32;c2=string@10584;r2=R1;c3=string@10936;r3=R26","benchmark_rexxcps_levelb_opt",184
507,1,1,1,6,candidate,"SCONCAT_REG_REG_REG(r1,r2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r4)","r1=R104;r2=R98;r3=R97;c1=string@94616;c2=string@94968;r4=R19","benchmark_rexxcps_levelb_opt",1555
508,1,1,1,6,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | BGE_ID_REG_INT(c3,r2,c4)","r1=R32;c1=string@12112;c2=string@2264;c3=label@240;r2=R20;c4=int:100","benchmark_rexxcps_levelb_opt",224
509,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | CONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | ITOS_REG(r2)","r1=R104;c1=string@12112;c2=string@2264;c3=string@95808;r2=R18","benchmark_rexxcps_levelb_opt",1587
510,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R32;c1=string@11456;r2=R29;r3=R17;c2=int:0","benchmark_rexxcps_levelb_opt",202
511,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SAY_REG(r1)","r1=R104;c1=string@95808;r2=R18","benchmark_rexxcps_levelb_opt",1595
512,1,1,1,10,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | SWAPSETTP_REG_REG_REG_INT(r4,r5,r6,c4)","r1=R98;c1=string@94032;r2=R102;c2=int:1;r3=R99;c3=int:5;r4=R100;r5=R12;r6=R101;c4=int:0","benchmark_rexxcps_levelb_opt",1525
513,1,1,1,5,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r2) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R104;c1=string@94616;c2=string@94968;r2=R19;c3=string@11824","benchmark_rexxcps_levelb_opt",1559
514,1,1,1,4,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SAY_REG(r1) | SAY_STRING(c2) | SAY_STRING(c3)","r1=R104;c1=string@100280;c2=string@464;c3=string@100640","benchmark_rexxcps_levelb_opt",1720
515,1,1,1,7,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | LOAD_REG_INT(r2,c3) | LOAD_REG_INT(r3,c4)","r1=R98;c1=string@2264;c2=string@94032;r2=R102;c3=int:1;r3=R99;c4=int:5","benchmark_rexxcps_levelb_opt",1521
516,1,1,1,6,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | LOAD_REG_INT(r2,c4)","r1=R98;c1=string@93832;c2=string@2264;c3=string@94032;r2=R102;c4=int:1","benchmark_rexxcps_levelb_opt",1517
517,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r3) | SCONCAT_REG_REG_STRING(r1,r1,c3)","r1=R32;c1=string@10936;r2=R26;c2=string@11312;r3=R19;c3=string@11456","benchmark_rexxcps_levelb_opt",192
518,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SAY_REG(r1) | SCONCAT_REG_STRING_REG(r1,c2,r3) | SAY_REG(r1)","r1=R32;c1=string@10584;r2=R1;c2=string@10936;r3=R26","benchmark_rexxcps_levelb_opt",186
519,1,1,1,5,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SAY_REG(r1) | SAY_STRING(c3)","r1=R104;c1=string@100144;r2=R98;c2=string@100280;c3=string@464","benchmark_rexxcps_levelb_opt",1716
520,1,1,1,6,candidate,"SCONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | SCONCAT_REG_REG_STRING(r1,r1,c3) | SCONCAT_REG_REG_STRING(r1,r1,c4)","r1=R98;c1=string@93696;r2=R20;c2=string@93832;c3=string@2264;c4=string@94032","benchmark_rexxcps_levelb_opt",1513
521,1,1,1,5,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r2,c1)","r1=R2;r2=R0;r3=R22;r4=R1;c1=int:0","trace",11768
522,1,1,1,4,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r3,c1,r1)","r1=R0;r2=R2;c1=int:1;r3=R1","trace",11612
523,1,1,1,7,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c3) | LINKATTR1_REG_REG_INT(r3,r1,c4)","r1=R1;c1=int:22;c2=string@35;r2=R2;c3=string@1505024;r3=R0;c4=int:6","trace",11599
524,1,1,1,7,candidate,"SETNUMFRM_INT(c1) | SETNUMSTD_INT(c2) | FCOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c3,r3,c4)","c1=int:1;c2=int:2;r1=R12;r2=R35;c3=label@19;r3=R36;c4=int:256","floattrunc",2
525,1,1,1,5,candidate,"SETNUMFUZ_INT(c1) | SETNUMFRM_INT(c2) | SETNUMSTD_INT(c3) | FCOPY_REG_REG(r1,r2)","c1=int:0;c2=int:1;c3=int:2;r1=R12;r2=R35","floattrunc",0
526,1,1,1,7,candidate,"SETNUMSTD_INT(c1) | FCOPY_REG_REG(r1,r2) | BRTPANDT_ID_REG_INT(c2,r3,c3) | LOAD_REG_INT(r3,c4)","c1=int:2;r1=R12;r2=R35;c2=label@19;r3=R36;c3=int:256;c4=int:0","floattrunc",4
527,1,1,1,6,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3) | SCOPY_REG_REG(r3,r2)","r1=R1;c1=string@35;r2=R2;c2=string@1505024;r3=R0;c3=int:6","trace",11602
528,1,1,1,6,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | BR_ID(c1)","r1=R5;r2=R22;r3=R25;r4=R3;r5=R19;c1=label@329","floattrunc",299
529,1,1,1,8,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | IADD_REG_REG_INT(r6,r7,c1)","r1=R7;r2=R22;r3=R23;r4=R24;r5=R5;r6=R3;r7=R6;c1=int:1","floattrunc",257
530,1,1,1,7,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | APPEND_REG_REG(r5,r3) | LOAD_REG_STRING(r6,c1)","r1=R20;r2=R40;r3=R59;r4=R2;r5=R0;r6=R36;c1=string@28856","_typedformat",1058
531,1,1,1,6,candidate,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | IADD_REG_REG_INT(r5,r5,c1) | APPENDCHAR_REG_REG(r3,r5)","r1=R47;r2=R57;r3=R56;r4=R55;r5=R49;c1=int:1","_typedformat",855
